 , , OBJECT 1, , , , , , , OBJECT 2,,,,,,,,,,,,,,,,
t, , x1, y1, vx1, vy1, ax1, ay1, , x2, y2, vx2, vy2, ax2, ay2,,,,,,,,,,,
0.654, ,1.81782,-0.46044,1.20773,-1.04258,0,0, ,2.44829,1.0992,2.79248,3.24241,0,0,,,,,,,,,,,
0.655, ,1.81903,-0.461482,1.20773,-1.04258,0,0, ,2.45108,1.10244,2.79248,3.24241,0,0,,,,,,,,,,,
0.656, ,1.82024,-0.462525,1.20773,-1.04258,0,0, ,2.45387,1.10569,2.79248,3.24241,0,0,,,,,,,,,,,
0.657, ,1.82145,-0.463567,1.20773,-1.04258,0,0, ,2.45666,1.10893,2.79248,3.24241,0,0,,,,,,,,,,,
0.658, ,1.82265,-0.46461,1.20773,-1.04258,0,0, ,2.45946,1.11217,2.79248,3.24241,0,0,,,,,,,,,,,
0.659, ,1.82386,-0.465653,1.20773,-1.04258,0,0, ,2.46225,1.11541,2.79248,3.24241,0,0,,,,,,,,,,,
0.66, ,1.82507,-0.466695,1.20773,-1.04258,0,0, ,2.46504,1.11866,2.79248,3.24241,0,0,,,,,,,,,,,
0.661, ,1.82628,-0.467738,1.20773,-1.04258,0,0, ,2.46783,1.1219,2.79248,3.24241,0,0,,,,,,,,,,,
0.662, ,1.82748,-0.46878,1.20773,-1.04258,0,0, ,2.47063,1.12514,2.79248,3.24241,0,0,,,,,,,,,,,
0.663, ,1.82869,-0.469823,1.20773,-1.04258,0,0, ,2.47342,1.12838,2.79248,3.24241,0,0,,,,,,,,,,,
0.664, ,1.8299,-0.470865,1.20773,-1.04258,0,0, ,2.47621,1.13163,2.79248,3.24241,0,0,,,,,,,,,,,
0.665, ,1.83111,-0.471908,1.20773,-1.04258,0,0, ,2.479,1.13487,2.79248,3.24241,0,0,,,,,,,,,,,
0.666, ,1.83231,-0.472951,1.20773,-1.04258,0,0, ,2.4818,1.13811,2.79248,3.24241,0,0,,,,,,,,,,,
0.667, ,1.83352,-0.473993,1.20773,-1.04258,0,0, ,2.48459,1.14135,2.79248,3.24241,0,0,,,,,,,,,,,
0.668, ,1.83473,-0.475036,1.20773,-1.04258,0,0, ,2.48738,1.1446,2.79248,3.24241,0,0,,,,,,,,,,,
0.669, ,1.83594,-0.476078,1.20773,-1.04258,0,0, ,2.49017,1.14784,2.79248,3.24241,0,0,,,,,,,,,,,
0.67, ,1.83715,-0.477121,1.20773,-1.04258,0,0, ,2.49297,1.15108,2.79248,3.24241,0,0,,,,,,,,,,,
0.671, ,1.83835,-0.478164,1.20773,-1.04258,0,0, ,2.49576,1.15432,2.79248,3.24241,0,0,,,,,,,,,,,
0.672, ,1.83956,-0.479206,1.20773,-1.04258,0,0, ,2.49855,1.15757,2.79248,3.24241,0,0,,,,,,,,,,,
0.673, ,1.84077,-0.480249,1.20773,-1.04258,0,0, ,2.50134,1.16081,2.79248,3.24241,0,0,,,,,,,,,,,
0.674, ,1.84198,-0.481291,1.20773,-1.04258,0,0, ,2.50414,1.16405,2.79248,3.24241,0,0,,,,,,,,,,,
0.675, ,1.84318,-0.482334,1.20773,-1.04258,0,0, ,2.50693,1.16729,2.79248,3.24241,0,0,,,,,,,,,,,
0.676, ,1.84439,-0.483377,1.20773,-1.04258,0,0, ,2.50972,1.17053,2.79248,3.24241,0,0,,,,,,,,,,,
0.677, ,1.8456,-0.484419,1.20773,-1.04258,0,0, ,2.51251,1.17378,2.79248,3.24241,0,0,,,,,,,,,,,
0.678, ,1.84681,-0.485462,1.20773,-1.04258,0,0, ,2.51531,1.17702,2.79248,3.24241,0,0,,,,,,,,,,,
0.679, ,1.84802,-0.486504,1.20773,-1.04258,0,0, ,2.5181,1.18026,2.79248,3.24241,0,0,,,,,,,,,,,
0.68, ,1.84922,-0.487547,1.20773,-1.04258,0,0, ,2.52089,1.1835,2.79248,3.24241,0,0,,,,,,,,,,,
0.681, ,1.85043,-0.488589,1.20773,-1.04258,0,0, ,2.52368,1.18675,2.79248,3.24241,0,0,,,,,,,,,,,
0.682, ,1.85164,-0.489632,1.20773,-1.04258,0,0, ,2.52648,1.18999,2.79248,3.24241,0,0,,,,,,,,,,,
0.683, ,1.85285,-0.490675,1.20773,-1.04258,0,0, ,2.52927,1.19323,2.79248,3.24241,0,0,,,,,,,,,,,
0.684, ,1.85405,-0.491717,1.20773,-1.04258,0,0, ,2.53206,1.19647,2.79248,3.24241,0,0,,,,,,,,,,,
0.685, ,1.85526,-0.49276,1.20773,-1.04258,0,0, ,2.53485,1.19972,2.79248,3.24241,0,0,,,,,,,,,,,
0.686, ,1.85647,-0.493802,1.20773,-1.04258,0,0, ,2.53765,1.20296,2.79248,3.24241,0,0,,,,,,,,,,,
0.687, ,1.85768,-0.494845,1.20773,-1.04258,0,0, ,2.54044,1.2062,2.79248,3.24241,0,0,,,,,,,,,,,
0.688, ,1.85888,-0.495888,1.20773,-1.04258,0,0, ,2.54323,1.20944,2.79248,3.24241,0,0,,,,,,,,,,,
0.689, ,1.86009,-0.49693,1.20773,-1.04258,0,0, ,2.54602,1.21269,2.79248,3.24241,0,0,,,,,,,,,,,
0.69, ,1.8613,-0.497973,1.20773,-1.04258,0,0, ,2.54882,1.21593,2.79248,3.24241,0,0,,,,,,,,,,,
0.691, ,1.86251,-0.499015,1.20773,-1.04258,0,0, ,2.55161,1.21917,2.79248,3.24241,0,0,,,,,,,,,,,
0.692, ,1.86372,-0.500058,1.20773,-1.04258,0,0, ,2.5544,1.22241,2.79248,3.24241,0,0,,,,,,,,,,,
0.693, ,1.86492,-0.5011,1.20773,-1.04258,0,0, ,2.55719,1.22566,2.79248,3.24241,0,0,,,,,,,,,,,
0.694, ,1.86613,-0.502143,1.20773,-1.04258,0,0, ,2.55999,1.2289,2.79248,3.24241,0,0,,,,,,,,,,,
0.695, ,1.86734,-0.503186,1.20773,-1.04258,0,0, ,2.56278,1.23214,2.79248,3.24241,0,0,,,,,,,,,,,
0.696, ,1.86855,-0.504228,1.20773,-1.04258,0,0, ,2.56557,1.23538,2.79248,3.24241,0,0,,,,,,,,,,,
0.697, ,1.86975,-0.505271,1.20773,-1.04258,0,0, ,2.56836,1.23863,2.79248,3.24241,0,0,,,,,,,,,,,
0.698, ,1.87096,-0.506313,1.20773,-1.04258,0,0, ,2.57116,1.24187,2.79248,3.24241,0,0,,,,,,,,,,,
0.699, ,1.87217,-0.507356,1.20773,-1.04258,0,0, ,2.57395,1.24511,2.79248,3.24241,0,0,,,,,,,,,,,
0.7, ,1.87338,-0.508399,1.20773,-1.04258,0,0, ,2.57674,1.24835,2.79248,3.24241,0,0,,,,,,,,,,,
0.701, ,1.87459,-0.509441,1.20773,-1.04258,0,0, ,2.57953,1.2516,2.79248,3.24241,0,0,,,,,,,,,,,
0.702, ,1.87579,-0.510484,1.20773,-1.04258,0,0, ,2.58233,1.25484,2.79248,3.24241,0,0,,,,,,,,,,,
0.703, ,1.877,-0.511526,1.20773,-1.04258,0,0, ,2.58512,1.25808,2.79248,3.24241,0,0,,,,,,,,,,,
0.704, ,1.87821,-0.512569,1.20773,-1.04258,0,0, ,2.58791,1.26132,2.79248,3.24241,0,0,,,,,,,,,,,
0.705, ,1.87942,-0.513611,1.20773,-1.04258,0,0, ,2.5907,1.26456,2.79248,3.24241,0,0,,,,,,,,,,,
0.706, ,1.88062,-0.514654,1.20773,-1.04258,0,0, ,2.5935,1.26781,2.79248,3.24241,0,0,,,,,,,,,,,
0.707, ,1.88183,-0.515697,1.20773,-1.04258,0,0, ,2.59629,1.27105,2.79248,3.24241,0,0,,,,,,,,,,,
0.708, ,1.88304,-0.516739,1.20773,-1.04258,0,0, ,2.59908,1.27429,2.79248,3.24241,0,0,,,,,,,,,,,
0.709, ,1.88425,-0.517782,1.20773,-1.04258,0,0, ,2.60187,1.27753,2.79248,3.24241,0,0,,,,,,,,,,,
0.71, ,1.88545,-0.518824,1.20773,-1.04258,0,0, ,2.60467,1.28078,2.79248,3.24241,0,0,,,,,,,,,,,
0.711, ,1.88666,-0.519867,1.20773,-1.04258,0,0, ,2.60746,1.28402,2.79248,3.24241,0,0,,,,,,,,,,,
0.712, ,1.88787,-0.52091,1.20773,-1.04258,0,0, ,2.61025,1.28726,2.79248,3.24241,0,0,,,,,,,,,,,
0.713, ,1.88908,-0.521952,1.20773,-1.04258,0,0, ,2.61304,1.2905,2.79248,3.24241,0,0,,,,,,,,,,,
0.714, ,1.89029,-0.522995,1.20773,-1.04258,0,0, ,2.61584,1.29375,2.79248,3.24241,0,0,,,,,,,,,,,
0.715, ,1.89149,-0.524037,1.20773,-1.04258,0,0, ,2.61863,1.29699,2.79248,3.24241,0,0,,,,,,,,,,,
0.716, ,1.8927,-0.52508,1.20773,-1.04258,0,0, ,2.62142,1.30023,2.79248,3.24241,0,0,,,,,,,,,,,
0.717, ,1.89391,-0.526122,1.20773,-1.04258,0,0, ,2.62421,1.30347,2.79248,3.24241,0,0,,,,,,,,,,,
0.718, ,1.89512,-0.527165,1.20773,-1.04258,0,0, ,2.62701,1.30672,2.79248,3.24241,0,0,,,,,,,,,,,
0.719, ,1.89632,-0.528208,1.20773,-1.04258,0,0, ,2.6298,1.30996,2.79248,3.24241,0,0,,,,,,,,,,,
0.72, ,1.89753,-0.52925,1.20773,-1.04258,0,0, ,2.63259,1.3132,2.79248,3.24241,0,0,,,,,,,,,,,
0.721, ,1.89874,-0.530293,1.20773,-1.04258,0,0, ,2.63538,1.31644,2.79248,3.24241,0,0,,,,,,,,,,,
0.722, ,1.89995,-0.531335,1.20773,-1.04258,0,0, ,2.63818,1.31969,2.79248,3.24241,0,0,,,,,,,,,,,
0.723, ,1.90116,-0.532378,1.20773,-1.04258,0,0, ,2.64097,1.32293,2.79248,3.24241,0,0,,,,,,,,,,,
0.724, ,1.90236,-0.533421,1.20773,-1.04258,0,0, ,2.64376,1.32617,2.79248,3.24241,0,0,,,,,,,,,,,
0.725, ,1.90357,-0.534463,1.20773,-1.04258,0,0, ,2.64655,1.32941,2.79248,3.24241,0,0,,,,,,,,,,,
0.726, ,1.90478,-0.535506,1.20773,-1.04258,0,0, ,2.64935,1.33266,2.79248,3.24241,0,0,,,,,,,,,,,
0.727, ,1.90599,-0.536548,1.20773,-1.04258,0,0, ,2.65214,1.3359,2.79248,3.24241,0,0,,,,,,,,,,,
0.728, ,1.90719,-0.537591,1.20773,-1.04258,0,0, ,2.65493,1.33914,2.79248,3.24241,0,0,,,,,,,,,,,
0.729, ,1.9084,-0.538634,1.20773,-1.04258,0,0, ,2.65772,1.34238,2.79248,3.24241,0,0,,,,,,,,,,,
0.73, ,1.90961,-0.539676,1.20773,-1.04258,0,0, ,2.66052,1.34562,2.79248,3.24241,0,0,,,,,,,,,,,
0.731, ,1.91082,-0.540719,1.20773,-1.04258,0,0, ,2.66331,1.34887,2.79248,3.24241,0,0,,,,,,,,,,,
0.732, ,1.91202,-0.541761,1.20773,-1.04258,0,0, ,2.6661,1.35211,2.79248,3.24241,0,0,,,,,,,,,,,
0.733, ,1.91323,-0.542804,1.20773,-1.04258,0,0, ,2.66889,1.35535,2.79248,3.24241,0,0,,,,,,,,,,,
0.734, ,1.91444,-0.543846,1.20773,-1.04258,0,0, ,2.67169,1.35859,2.79248,3.24241,0,0,,,,,,,,,,,
0.735, ,1.91565,-0.544889,1.20773,-1.04258,0,0, ,2.67448,1.36184,2.79248,3.24241,0,0,,,,,,,,,,,
0.736, ,1.91686,-0.545932,1.20773,-1.04258,0,0, ,2.67727,1.36508,2.79248,3.24241,0,0,,,,,,,,,,,
0.737, ,1.91806,-0.546974,1.20773,-1.04258,0,0, ,2.68006,1.36832,2.79248,3.24241,0,0,,,,,,,,,,,
0.738, ,1.91927,-0.548017,1.20773,-1.04258,0,0, ,2.68286,1.37156,2.79248,3.24241,0,0,,,,,,,,,,,
0.739, ,1.92048,-0.549059,1.20773,-1.04258,0,0, ,2.68565,1.37481,2.79248,3.24241,0,0,,,,,,,,,,,
0.74, ,1.92169,-0.550102,1.20773,-1.04258,0,0, ,2.68844,1.37805,2.79248,3.24241,0,0,,,,,,,,,,,
0.741, ,1.92289,-0.551145,1.20773,-1.04258,0,0, ,2.69123,1.38129,2.79248,3.24241,0,0,,,,,,,,,,,
0.742, ,1.9241,-0.552187,1.20773,-1.04258,0,0, ,2.69403,1.38453,2.79248,3.24241,0,0,,,,,,,,,,,
0.743, ,1.92531,-0.55323,1.20773,-1.04258,0,0, ,2.69682,1.38778,2.79248,3.24241,0,0,,,,,,,,,,,
0.744, ,1.92652,-0.554272,1.20773,-1.04258,0,0, ,2.69961,1.39102,2.79248,3.24241,0,0,,,,,,,,,,,
0.745, ,1.92773,-0.555315,1.20773,-1.04258,0,0, ,2.7024,1.39426,2.79248,3.24241,0,0,,,,,,,,,,,
0.746, ,1.92893,-0.556357,1.20773,-1.04258,0,0, ,2.7052,1.3975,2.79248,3.24241,0,0,,,,,,,,,,,
0.747, ,1.93014,-0.5574,1.20773,-1.04258,0,0, ,2.70799,1.40075,2.79248,3.24241,0,0,,,,,,,,,,,
0.748, ,1.93135,-0.558443,1.20773,-1.04258,0,0, ,2.71078,1.40399,2.79248,3.24241,0,0,,,,,,,,,,,
0.749, ,1.93256,-0.559485,1.20773,-1.04258,0,0, ,2.71357,1.40723,2.79248,3.24241,0,0,,,,,,,,,,,
0.75, ,1.93376,-0.560528,1.20773,-1.04258,0,0, ,2.71637,1.41047,2.79248,3.24241,0,0,,,,,,,,,,,
0.751, ,1.93497,-0.56157,1.20773,-1.04258,0,0, ,2.71916,1.41372,2.79248,3.24241,0,0,,,,,,,,,,,
0.752, ,1.93618,-0.562613,1.20773,-1.04258,0,0, ,2.72195,1.41696,2.79248,3.24241,0,0,,,,,,,,,,,
0.753, ,1.93739,-0.563656,1.20773,-1.04258,0,0, ,2.72474,1.4202,2.79248,3.24241,0,0,,,,,,,,,,,
0.754, ,1.93859,-0.564698,1.20773,-1.04258,0,0, ,2.72753,1.42344,2.79248,3.24241,0,0,,,,,,,,,,,
0.755, ,1.9398,-0.565741,1.20773,-1.04258,0,0, ,2.73033,1.42669,2.79248,3.24241,0,0,,,,,,,,,,,
0.756, ,1.94101,-0.566783,1.20773,-1.04258,0,0, ,2.73312,1.42993,2.79248,3.24241,0,0,,,,,,,,,,,
0.757, ,1.94222,-0.567826,1.20773,-1.04258,0,0, ,2.73591,1.43317,2.79248,3.24241,0,0,,,,,,,,,,,
0.758, ,1.94343,-0.568868,1.20773,-1.04258,0,0, ,2.7387,1.43641,2.79248,3.24241,0,0,,,,,,,,,,,
0.759, ,1.94463,-0.569911,1.20773,-1.04258,0,0, ,2.7415,1.43965,2.79248,3.24241,0,0,,,,,,,,,,,
0.76, ,1.94584,-0.570954,1.20773,-1.04258,0,0, ,2.74429,1.4429,2.79248,3.24241,0,0,,,,,,,,,,,
0.761, ,1.94705,-0.571996,1.20773,-1.04258,0,0, ,2.74708,1.44614,2.79248,3.24241,0,0,,,,,,,,,,,
0.762, ,1.94826,-0.573039,1.20773,-1.04258,0,0, ,2.74987,1.44938,2.79248,3.24241,0,0,,,,,,,,,,,
0.763, ,1.94946,-0.574081,1.20773,-1.04258,0,0, ,2.75267,1.45262,2.79248,3.24241,0,0,,,,,,,,,,,
0.764, ,1.95067,-0.575124,1.20773,-1.04258,0,0, ,2.75546,1.45587,2.79248,3.24241,0,0,,,,,,,,,,,
0.765, ,1.95188,-0.576167,1.20773,-1.04258,0,0, ,2.75825,1.45911,2.79248,3.24241,0,0,,,,,,,,,,,
0.766, ,1.95309,-0.577209,1.20773,-1.04258,0,0, ,2.76104,1.46235,2.79248,3.24241,0,0,,,,,,,,,,,
0.767, ,1.9543,-0.578252,1.20773,-1.04258,0,0, ,2.76384,1.46559,2.79248,3.24241,0,0,,,,,,,,,,,
0.768, ,1.9555,-0.579294,1.20773,-1.04258,0,0, ,2.76663,1.46884,2.79248,3.24241,0,0,,,,,,,,,,,
0.769, ,1.95671,-0.580337,1.20773,-1.04258,0,0, ,2.76942,1.47208,2.79248,3.24241,0,0,,,,,,,,,,,
0.77, ,1.95792,-0.581379,1.20773,-1.04258,0,0, ,2.77221,1.47532,2.79248,3.24241,0,0,,,,,,,,,,,
0.771, ,1.95913,-0.582422,1.20773,-1.04258,0,0, ,2.77501,1.47856,2.79248,3.24241,0,0,,,,,,,,,,,
0.772, ,1.96033,-0.583465,1.20773,-1.04258,0,0, ,2.7778,1.48181,2.79248,3.24241,0,0,,,,,,,,,,,
0.773, ,1.96154,-0.584507,1.20773,-1.04258,0,0, ,2.78059,1.48505,2.79248,3.24241,0,0,,,,,,,,,,,
0.774, ,1.96275,-0.58555,1.20773,-1.04258,0,0, ,2.78338,1.48829,2.79248,3.24241,0,0,,,,,,,,,,,
0.775, ,1.96396,-0.586592,1.20773,-1.04258,0,0, ,2.78618,1.49153,2.79248,3.24241,0,0,,,,,,,,,,,
0.776, ,1.96516,-0.587635,1.20773,-1.04258,0,0, ,2.78897,1.49478,2.79248,3.24241,0,0,,,,,,,,,,,
0.777, ,1.96637,-0.588678,1.20773,-1.04258,0,0, ,2.79176,1.49802,2.79248,3.24241,0,0,,,,,,,,,,,
0.778, ,1.96758,-0.58972,1.20773,-1.04258,0,0, ,2.79455,1.50126,2.79248,3.24241,0,0,,,,,,,,,,,
0.779, ,1.96879,-0.590763,1.20773,-1.04258,0,0, ,2.79735,1.5045,2.79248,3.24241,0,0,,,,,,,,,,,
0.78, ,1.97,-0.591805,1.20773,-1.04258,0,0, ,2.80014,1.50775,2.79248,3.24241,0,0,,,,,,,,,,,
0.781, ,1.9712,-0.592848,1.20773,-1.04258,0,0, ,2.80293,1.51099,2.79248,3.24241,0,0,,,,,,,,,,,
0.782, ,1.97241,-0.593891,1.20773,-1.04258,0,0, ,2.80572,1.51423,2.79248,3.24241,0,0,,,,,,,,,,,
0.783, ,1.97362,-0.594933,1.20773,-1.04258,0,0, ,2.80852,1.51747,2.79248,3.24241,0,0,,,,,,,,,,,
0.784, ,1.97483,-0.595976,1.20773,-1.04258,0,0, ,2.81131,1.52072,2.79248,3.24241,0,0,,,,,,,,,,,
0.785, ,1.97603,-0.597018,1.20773,-1.04258,0,0, ,2.8141,1.52396,2.79248,3.24241,0,0,,,,,,,,,,,
0.786, ,1.97724,-0.598061,1.20773,-1.04258,0,0, ,2.81689,1.5272,2.79248,3.24241,0,0,,,,,,,,,,,
0.787, ,1.97845,-0.599103,1.20773,-1.04258,0,0, ,2.81969,1.53044,2.79248,3.24241,0,0,,,,,,,,,,,
0.788, ,1.97966,-0.600146,1.20773,-1.04258,0,0, ,2.82248,1.53368,2.79248,3.24241,0,0,,,,,,,,,,,
0.789, ,1.98087,-0.601189,1.20773,-1.04258,0,0, ,2.82527,1.53693,2.79248,3.24241,0,0,,,,,,,,,,,
0.79, ,1.98207,-0.602231,1.20773,-1.04258,0,0, ,2.82806,1.54017,2.79248,3.24241,0,0,,,,,,,,,,,
0.791, ,1.98328,-0.603274,1.20773,-1.04258,0,0, ,2.83086,1.54341,2.79248,3.24241,0,0,,,,,,,,,,,
0.792, ,1.98449,-0.604316,1.20773,-1.04258,0,0, ,2.83365,1.54665,2.79248,3.24241,0,0,,,,,,,,,,,
0.793, ,1.9857,-0.605359,1.20773,-1.04258,0,0, ,2.83644,1.5499,2.79248,3.24241,0,0,,,,,,,,,,,
0.794, ,1.9869,-0.606402,1.20773,-1.04258,0,0, ,2.83923,1.55314,2.79248,3.24241,0,0,,,,,,,,,,,
0.795, ,1.98811,-0.607444,1.20773,-1.04258,0,0, ,2.84203,1.55638,2.79248,3.24241,0,0,,,,,,,,,,,
0.796, ,1.98932,-0.608487,1.20773,-1.04258,0,0, ,2.84482,1.55962,2.79248,3.24241,0,0,,,,,,,,,,,
0.797, ,1.99053,-0.609529,1.20773,-1.04258,0,0, ,2.84761,1.56287,2.79248,3.24241,0,0,,,,,,,,,,,
0.798, ,1.99173,-0.610572,1.20773,-1.04258,0,0, ,2.8504,1.56611,2.79248,3.24241,0,0,,,,,,,,,,,
0.799, ,1.99294,-0.611614,1.20773,-1.04258,0,0, ,2.8532,1.56935,2.79248,3.24241,0,0,,,,,,,,,,,
0.8, ,1.99415,-0.612657,1.20773,-1.04258,0,0, ,2.85599,1.57259,2.79248,3.24241,0,0,,,,,,,,,,,
0.801, ,1.99536,-0.6137,1.20773,-1.04258,0,0, ,2.85878,1.57584,2.79248,3.24241,0,0,,,,,,,,,,,
0.802, ,1.99657,-0.614742,1.20773,-1.04258,0,0, ,2.86157,1.57908,2.79248,3.24241,0,0,,,,,,,,,,,
0.803, ,1.99777,-0.615785,1.20773,-1.04258,0,0, ,2.86437,1.58232,2.79248,3.24241,0,0,,,,,,,,,,,
0.804, ,1.99898,-0.616827,1.20773,-1.04258,0,0, ,2.86716,1.58556,2.79248,3.24241,0,0,,,,,,,,,,,
0.805, ,2.00019,-0.61787,1.20773,-1.04258,0,0, ,2.86995,1.58881,2.79248,3.24241,0,0,,,,,,,,,,,
0.806, ,2.0014,-0.618913,1.20773,-1.04258,0,0, ,2.87274,1.59205,2.79248,3.24241,0,0,,,,,,,,,,,
0.807, ,2.0026,-0.619955,1.20773,-1.04258,0,0, ,2.87554,1.59529,2.79248,3.24241,0,0,,,,,,,,,,,
0.808, ,2.00381,-0.620998,1.20773,-1.04258,0,0, ,2.87833,1.59853,2.79248,3.24241,0,0,,,,,,,,,,,
0.809, ,2.00502,-0.62204,1.20773,-1.04258,0,0, ,2.88112,1.60178,2.79248,3.24241,0,0,,,,,,,,,,,
0.81, ,2.00623,-0.623083,1.20773,-1.04258,0,0, ,2.88391,1.60502,2.79248,3.24241,0,0,,,,,,,,,,,
0.811, ,2.00744,-0.624125,1.20773,-1.04258,0,0, ,2.88671,1.60826,2.79248,3.24241,0,0,,,,,,,,,,,
0.812, ,2.00864,-0.625168,1.20773,-1.04258,0,0, ,2.8895,1.6115,2.79248,3.24241,0,0,,,,,,,,,,,
0.813, ,2.00985,-0.626211,1.20773,-1.04258,0,0, ,2.89229,1.61474,2.79248,3.24241,0,0,,,,,,,,,,,
0.814, ,2.01106,-0.627253,1.20773,-1.04258,0,0, ,2.89508,1.61799,2.79248,3.24241,0,0,,,,,,,,,,,
0.815, ,2.01227,-0.628296,1.20773,-1.04258,0,0, ,2.89788,1.62123,2.79248,3.24241,0,0,,,,,,,,,,,
0.816, ,2.01347,-0.629338,1.20773,-1.04258,0,0, ,2.90067,1.62447,2.79248,3.24241,0,0,,,,,,,,,,,
0.817, ,2.01468,-0.630381,1.20773,-1.04258,0,0, ,2.90346,1.62771,2.79248,3.24241,0,0,,,,,,,,,,,
0.818, ,2.01589,-0.631424,1.20773,-1.04258,0,0, ,2.90625,1.63096,2.79248,3.24241,0,0,,,,,,,,,,,
0.819, ,2.0171,-0.632466,1.20773,-1.04258,0,0, ,2.90905,1.6342,2.79248,3.24241,0,0,,,,,,,,,,,
0.82, ,2.0183,-0.633509,1.20773,-1.04258,0,0, ,2.91184,1.63744,2.79248,3.24241,0,0,,,,,,,,,,,
0.821, ,2.01951,-0.634551,1.20773,-1.04258,0,0, ,2.91463,1.64068,2.79248,3.24241,0,0,,,,,,,,,,,
0.822, ,2.02072,-0.635594,1.20773,-1.04258,0,0, ,2.91742,1.64393,2.79248,3.24241,0,0,,,,,,,,,,,
0.823, ,2.02193,-0.636636,1.20773,-1.04258,0,0, ,2.92022,1.64717,2.79248,3.24241,0,0,,,,,,,,,,,
0.824, ,2.02314,-0.637679,1.20773,-1.04258,0,0, ,2.92301,1.65041,2.79248,3.24241,0,0,,,,,,,,,,,
0.825, ,2.02434,-0.638722,1.20773,-1.04258,0,0, ,2.9258,1.65365,2.79248,3.24241,0,0,,,,,,,,,,,
0.826, ,2.02555,-0.639764,1.20773,-1.04258,0,0, ,2.92859,1.6569,2.79248,3.24241,0,0,,,,,,,,,,,
0.827, ,2.02676,-0.640807,1.20773,-1.04258,0,0, ,2.93139,1.66014,2.79248,3.24241,0,0,,,,,,,,,,,
0.828, ,2.02797,-0.641849,1.20773,-1.04258,0,0, ,2.93418,1.66338,2.79248,3.24241,0,0,,,,,,,,,,,
0.829, ,2.02917,-0.642892,1.20773,-1.04258,0,0, ,2.93697,1.66662,2.79248,3.24241,0,0,,,,,,,,,,,
0.83, ,2.03038,-0.643935,1.20773,-1.04258,0,0, ,2.93976,1.66987,2.79248,3.24241,0,0,,,,,,,,,,,
0.831, ,2.03159,-0.644977,1.20773,-1.04258,0,0, ,2.94256,1.67311,2.79248,3.24241,0,0,,,,,,,,,,,
0.832, ,2.0328,-0.64602,1.20773,-1.04258,0,0, ,2.94535,1.67635,2.79248,3.24241,0,0,,,,,,,,,,,
0.833, ,2.03401,-0.647062,1.20773,-1.04258,0,0, ,2.94814,1.67959,2.79248,3.24241,0,0,,,,,,,,,,,
0.834, ,2.03521,-0.648105,1.20773,-1.04258,0,0, ,2.95093,1.68284,2.79248,3.24241,0,0,,,,,,,,,,,
0.835, ,2.03642,-0.649148,1.20773,-1.04258,0,0, ,2.95373,1.68608,2.79248,3.24241,0,0,,,,,,,,,,,
0.836, ,2.03763,-0.65019,1.20773,-1.04258,0,0, ,2.95652,1.68932,2.79248,3.24241,0,0,,,,,,,,,,,
0.837, ,2.03884,-0.651233,1.20773,-1.04258,0,0, ,2.95931,1.69256,2.79248,3.24241,0,0,,,,,,,,,,,
0.838, ,2.04004,-0.652275,1.20773,-1.04258,0,0, ,2.9621,1.69581,2.79248,3.24241,0,0,,,,,,,,,,,
0.839, ,2.04125,-0.653318,1.20773,-1.04258,0,0, ,2.9649,1.69905,2.79248,3.24241,0,0,,,,,,,,,,,
0.84, ,2.04246,-0.65436,1.20773,-1.04258,0,0, ,2.96769,1.70229,2.79248,3.24241,0,0,,,,,,,,,,,
0.841, ,2.04367,-0.655403,1.20773,-1.04258,0,0, ,2.97048,1.70553,2.79248,3.24241,0,0,,,,,,,,,,,
0.842, ,2.04487,-0.656446,1.20773,-1.04258,0,0, ,2.97327,1.70877,2.79248,3.24241,0,0,,,,,,,,,,,
0.843, ,2.04608,-0.657488,1.20773,-1.04258,0,0, ,2.97607,1.71202,2.79248,3.24241,0,0,,,,,,,,,,,
0.844, ,2.04729,-0.658531,1.20773,-1.04258,0,0, ,2.97886,1.71526,2.79248,3.24241,0,0,,,,,,,,,,,
0.845, ,2.0485,-0.659573,1.20773,-1.04258,0,0, ,2.98165,1.7185,2.79248,3.24241,0,0,,,,,,,,,,,
0.846, ,2.04971,-0.660616,1.20773,-1.04258,0,0, ,2.98444,1.72174,2.79248,3.24241,0,0,,,,,,,,,,,
0.847, ,2.05091,-0.661659,1.20773,-1.04258,0,0, ,2.98724,1.72499,2.79248,3.24241,0,0,,,,,,,,,,,
0.848, ,2.05212,-0.662701,1.20773,-1.04258,0,0, ,2.99003,1.72823,2.79248,3.24241,0,0,,,,,,,,,,,
0.849, ,2.05333,-0.663744,1.20773,-1.04258,0,0, ,2.99282,1.73147,2.79248,3.24241,0,0,,,,,,,,,,,
0.85, ,2.05454,-0.664786,1.20773,-1.04258,0,0, ,2.99561,1.73471,2.79248,3.24241,0,0,,,,,,,,,,,
0.851, ,2.05574,-0.665829,1.20773,-1.04258,0,0, ,2.99841,1.73796,2.79248,3.24241,0,0,,,,,,,,,,,
0.852, ,2.05695,-0.666871,1.20773,-1.04258,0,0, ,3.0012,1.7412,2.79248,3.24241,0,0,,,,,,,,,,,
0.853, ,2.05816,-0.667914,1.20773,-1.04258,0,0, ,3.00399,1.74444,2.79248,3.24241,0,0,,,,,,,,,,,
0.854, ,2.05937,-0.668957,1.20773,-1.04258,0,0, ,3.00678,1.74768,2.79248,3.24241,0,0,,,,,,,,,,,
