 , , OBJECT 1, , , , , , , OBJECT 2,,,,,,,,,,,,,,,,
0.44, ,1.44001,0.132003,1,0.3,0,0, ,1.77999,0.279995,-0.5,-0.5,0,0,,,,,,,,,,,
0.441, ,1.44101,0.132303,1,0.3,0,0, ,1.77949,0.279495,-0.5,-0.5,0,0,,,,,,,,,,,
0.442, ,1.44201,0.132603,1,0.3,0,0, ,1.77899,0.278995,-0.5,-0.5,0,0,,,,,,,,,,,
0.443, ,1.44301,0.132903,1,0.3,0,0, ,1.77849,0.278495,-0.5,-0.5,0,0,,,,,,,,,,,
0.444, ,1.44401,0.133203,1,0.3,0,0, ,1.77799,0.277995,-0.5,-0.5,0,0,,,,,,,,,,,
0.445, ,1.44501,0.133503,1,0.3,0,0, ,1.77749,0.277495,-0.5,-0.5,0,0,,,,,,,,,,,
0.446, ,1.44601,0.133803,1,0.3,0,0, ,1.77699,0.276995,-0.5,-0.5,0,0,,,,,,,,,,,
0.447, ,1.44701,0.134103,1,0.3,0,0, ,1.77649,0.276495,-0.5,-0.5,0,0,,,,,,,,,,,
0.448, ,1.44801,0.134403,1,0.3,0,0, ,1.77599,0.275995,-0.5,-0.5,0,0,,,,,,,,,,,
0.449, ,1.44901,0.134703,1,0.3,0,0, ,1.77549,0.275495,-0.5,-0.5,0,0,,,,,,,,,,,
0.45, ,1.45001,0.135003,1,0.3,0,0, ,1.77499,0.274995,-0.5,-0.5,0,0,,,,,,,,,,,
0.451, ,1.45101,0.135303,1,0.3,0,0, ,1.77449,0.274495,-0.5,-0.5,0,0,,,,,,,,,,,
0.452, ,1.45201,0.135603,1,0.3,0,0, ,1.77399,0.273995,-0.5,-0.5,0,0,,,,,,,,,,,
0.453, ,1.45301,0.135903,1,0.3,0,0, ,1.77349,0.273495,-0.5,-0.5,0,0,,,,,,,,,,,
0.454, ,1.45401,0.136203,1,0.3,0,0, ,1.77299,0.272995,-0.5,-0.5,0,0,,,,,,,,,,,
0.455, ,1.45501,0.136503,1,0.3,0,0, ,1.77249,0.272495,-0.5,-0.5,0,0,,,,,,,,,,,
0.456, ,1.45601,0.136803,1,0.3,0,0, ,1.77199,0.271995,-0.5,-0.5,0,0,,,,,,,,,,,
0.457, ,1.45701,0.137103,1,0.3,0,0, ,1.77149,0.271495,-0.5,-0.5,0,0,,,,,,,,,,,
0.458, ,1.45801,0.137403,1,0.3,0,0, ,1.77099,0.270995,-0.5,-0.5,0,0,,,,,,,,,,,
0.459, ,1.45901,0.137703,1,0.3,0,0, ,1.77049,0.270495,-0.5,-0.5,0,0,,,,,,,,,,,
0.46, ,1.46001,0.138003,1,0.3,0,0, ,1.76999,0.269995,-0.5,-0.5,0,0,,,,,,,,,,,
0.461, ,1.46101,0.138303,1,0.3,0,0, ,1.76949,0.269495,-0.5,-0.5,0,0,,,,,,,,,,,
0.462, ,1.46201,0.138603,1,0.3,0,0, ,1.76899,0.268995,-0.5,-0.5,0,0,,,,,,,,,,,
0.463, ,1.46301,0.138903,1,0.3,0,0, ,1.76849,0.268495,-0.5,-0.5,0,0,,,,,,,,,,,
0.464, ,1.46401,0.139203,1,0.3,0,0, ,1.76799,0.267995,-0.5,-0.5,0,0,,,,,,,,,,,
0.465, ,1.46501,0.139503,1,0.3,0,0, ,1.76749,0.267495,-0.5,-0.5,0,0,,,,,,,,,,,
0.466, ,1.46601,0.139803,1,0.3,0,0, ,1.76699,0.266995,-0.5,-0.5,0,0,,,,,,,,,,,
0.467, ,1.46701,0.140103,1,0.3,0,0, ,1.76649,0.266495,-0.5,-0.5,0,0,,,,,,,,,,,
0.468, ,1.46801,0.140403,1,0.3,0,0, ,1.76599,0.265995,-0.5,-0.5,0,0,,,,,,,,,,,
0.469, ,1.46901,0.140703,1,0.3,0,0, ,1.76549,0.265495,-0.5,-0.5,0,0,,,,,,,,,,,
0.47, ,1.47001,0.141003,1,0.3,0,0, ,1.76499,0.264995,-0.5,-0.5,0,0,,,,,,,,,,,
0.471, ,1.47101,0.141303,1,0.3,0,0, ,1.76449,0.264495,-0.5,-0.5,0,0,,,,,,,,,,,
0.472, ,1.47201,0.141603,1,0.3,0,0, ,1.76399,0.263995,-0.5,-0.5,0,0,,,,,,,,,,,
0.473, ,1.47301,0.141903,1,0.3,0,0, ,1.76349,0.263495,-0.5,-0.5,0,0,,,,,,,,,,,
0.474, ,1.47401,0.142203,1,0.3,0,0, ,1.76299,0.262995,-0.5,-0.5,0,0,,,,,,,,,,,
0.475, ,1.47501,0.142503,1,0.3,0,0, ,1.76249,0.262495,-0.5,-0.5,0,0,,,,,,,,,,,
0.476, ,1.47601,0.142803,1,0.3,0,0, ,1.76199,0.261995,-0.5,-0.5,0,0,,,,,,,,,,,
0.477, ,1.47701,0.143103,1,0.3,0,0, ,1.76149,0.261495,-0.5,-0.5,0,0,,,,,,,,,,,
0.478, ,1.47801,0.143403,1,0.3,0,0, ,1.76099,0.260995,-0.5,-0.5,0,0,,,,,,,,,,,
0.479, ,1.47901,0.143703,1,0.3,0,0, ,1.76049,0.260495,-0.5,-0.5,0,0,,,,,,,,,,,
0.48, ,1.48001,0.144003,1,0.3,0,0, ,1.75999,0.259995,-0.5,-0.5,0,0,,,,,,,,,,,
0.481, ,1.48101,0.144303,1,0.3,0,0, ,1.75949,0.259495,-0.5,-0.5,0,0,,,,,,,,,,,
0.482, ,1.48201,0.144603,0.984288,0.293511,-183.053,-75.6003, ,1.759,0.258995,-0.484288,-0.493512,183.058,75.5888,,,,,,,,,,,
0.483, ,1.48275,0.144796,0.394018,0.0499605,-873.513,-360.186, ,1.75875,0.258602,0.105998,-0.249999,873.536,360.131,,,,,,,,,,,
0.484, ,1.48271,0.144667,-0.406187,-0.279755,-546.062,-224.806, ,1.7593,0.258531,0.906223,0.0796666,546.077,224.772,,,,,,,,,,,
0.485, ,1.48217,0.144332,-0.571058,-0.34761,0,0, ,1.76034,0.258666,1.0711,0.147511,0,0,,,,,,,,,,,
0.486, ,1.4816,0.143984,-0.571058,-0.34761,0,0, ,1.76141,0.258814,1.0711,0.147511,0,0,,,,,,,,,,,
0.487, ,1.48103,0.143636,-0.571058,-0.34761,0,0, ,1.76248,0.258961,1.0711,0.147511,0,0,,,,,,,,,,,
0.488, ,1.48046,0.143289,-0.571058,-0.34761,0,0, ,1.76355,0.259109,1.0711,0.147511,0,0,,,,,,,,,,,
0.489, ,1.47989,0.142941,-0.571058,-0.34761,0,0, ,1.76462,0.259256,1.0711,0.147511,0,0,,,,,,,,,,,
0.49, ,1.47931,0.142594,-0.571058,-0.34761,0,0, ,1.76569,0.259404,1.0711,0.147511,0,0,,,,,,,,,,,
0.491, ,1.47874,0.142246,-0.571058,-0.34761,0,0, ,1.76676,0.259551,1.0711,0.147511,0,0,,,,,,,,,,,
0.492, ,1.47817,0.141898,-0.571058,-0.34761,0,0, ,1.76783,0.259699,1.0711,0.147511,0,0,,,,,,,,,,,
0.493, ,1.4776,0.141551,-0.571058,-0.34761,0,0, ,1.7689,0.259846,1.0711,0.147511,0,0,,,,,,,,,,,
0.494, ,1.47703,0.141203,-0.571058,-0.34761,0,0, ,1.76998,0.259994,1.0711,0.147511,0,0,,,,,,,,,,,
0.495, ,1.47646,0.140856,-0.571058,-0.34761,0,0, ,1.77105,0.260141,1.0711,0.147511,0,0,,,,,,,,,,,
0.496, ,1.47589,0.140508,-0.571058,-0.34761,0,0, ,1.77212,0.260289,1.0711,0.147511,0,0,,,,,,,,,,,
0.497, ,1.47532,0.14016,-0.571058,-0.34761,0,0, ,1.77319,0.260436,1.0711,0.147511,0,0,,,,,,,,,,,
0.498, ,1.47475,0.139813,-0.571058,-0.34761,0,0, ,1.77426,0.260584,1.0711,0.147511,0,0,,,,,,,,,,,
0.499, ,1.47417,0.139465,-0.571058,-0.34761,0,0, ,1.77533,0.260731,1.0711,0.147511,0,0,,,,,,,,,,,
0.5, ,1.4736,0.139118,-0.571058,-0.34761,0,0, ,1.7764,0.260879,1.0711,0.147511,0,0,,,,,,,,,,,
0.501, ,1.47303,0.13877,-0.571058,-0.34761,0,0, ,1.77747,0.261026,1.0711,0.147511,0,0,,,,,,,,,,,
0.502, ,1.47246,0.138422,-0.571058,-0.34761,0,0, ,1.77854,0.261174,1.0711,0.147511,0,0,,,,,,,,,,,
0.503, ,1.47189,0.138075,-0.571058,-0.34761,0,0, ,1.77962,0.261321,1.0711,0.147511,0,0,,,,,,,,,,,
0.504, ,1.47132,0.137727,-0.571058,-0.34761,0,0, ,1.78069,0.261469,1.0711,0.147511,0,0,,,,,,,,,,,
0.505, ,1.47075,0.137379,-0.571058,-0.34761,0,0, ,1.78176,0.261616,1.0711,0.147511,0,0,,,,,,,,,,,
0.506, ,1.47018,0.137032,-0.571058,-0.34761,0,0, ,1.78283,0.261764,1.0711,0.147511,0,0,,,,,,,,,,,
0.507, ,1.46961,0.136684,-0.571058,-0.34761,0,0, ,1.7839,0.261911,1.0711,0.147511,0,0,,,,,,,,,,,
0.508, ,1.46903,0.136337,-0.571058,-0.34761,0,0, ,1.78497,0.262059,1.0711,0.147511,0,0,,,,,,,,,,,
0.509, ,1.46846,0.135989,-0.571058,-0.34761,0,0, ,1.78604,0.262206,1.0711,0.147511,0,0,,,,,,,,,,,
0.51, ,1.46789,0.135641,-0.571058,-0.34761,0,0, ,1.78711,0.262354,1.0711,0.147511,0,0,,,,,,,,,,,
0.511, ,1.46732,0.135294,-0.571058,-0.34761,0,0, ,1.78818,0.262501,1.0711,0.147511,0,0,,,,,,,,,,,
0.512, ,1.46675,0.134946,-0.571058,-0.34761,0,0, ,1.78926,0.262649,1.0711,0.147511,0,0,,,,,,,,,,,
0.513, ,1.46618,0.134599,-0.571058,-0.34761,0,0, ,1.79033,0.262796,1.0711,0.147511,0,0,,,,,,,,,,,
0.514, ,1.46561,0.134251,-0.571058,-0.34761,0,0, ,1.7914,0.262944,1.0711,0.147511,0,0,,,,,,,,,,,
0.515, ,1.46504,0.133903,-0.571058,-0.34761,0,0, ,1.79247,0.263091,1.0711,0.147511,0,0,,,,,,,,,,,
0.516, ,1.46447,0.133556,-0.571058,-0.34761,0,0, ,1.79354,0.263239,1.0711,0.147511,0,0,,,,,,,,,,,
0.517, ,1.4639,0.133208,-0.571058,-0.34761,0,0, ,1.79461,0.263387,1.0711,0.147511,0,0,,,,,,,,,,,
0.518, ,1.46332,0.132861,-0.571058,-0.34761,0,0, ,1.79568,0.263534,1.0711,0.147511,0,0,,,,,,,,,,,
0.519, ,1.46275,0.132513,-0.571058,-0.34761,0,0, ,1.79675,0.263682,1.0711,0.147511,0,0,,,,,,,,,,,
0.52, ,1.46218,0.132165,-0.571058,-0.34761,0,0, ,1.79782,0.263829,1.0711,0.147511,0,0,,,,,,,,,,,
0.521, ,1.46161,0.131818,-0.571058,-0.34761,0,0, ,1.7989,0.263977,1.0711,0.147511,0,0,,,,,,,,,,,
0.522, ,1.46104,0.13147,-0.571058,-0.34761,0,0, ,1.79997,0.264124,1.0711,0.147511,0,0,,,,,,,,,,,
0.523, ,1.46047,0.131122,-0.571058,-0.34761,0,0, ,1.80104,0.264272,1.0711,0.147511,0,0,,,,,,,,,,,
0.524, ,1.4599,0.130775,-0.571058,-0.34761,0,0, ,1.80211,0.264419,1.0711,0.147511,0,0,,,,,,,,,,,
0.525, ,1.45933,0.130427,-0.571058,-0.34761,0,0, ,1.80318,0.264567,1.0711,0.147511,0,0,,,,,,,,,,,
0.526, ,1.45876,0.13008,-0.571058,-0.34761,0,0, ,1.80425,0.264714,1.0711,0.147511,0,0,,,,,,,,,,,
0.527, ,1.45818,0.129732,-0.571058,-0.34761,0,0, ,1.80532,0.264862,1.0711,0.147511,0,0,,,,,,,,,,,
0.528, ,1.45761,0.129384,-0.571058,-0.34761,0,0, ,1.80639,0.265009,1.0711,0.147511,0,0,,,,,,,,,,,
0.529, ,1.45704,0.129037,-0.571058,-0.34761,0,0, ,1.80746,0.265157,1.0711,0.147511,0,0,,,,,,,,,,,
0.53, ,1.45647,0.128689,-0.571058,-0.34761,0,0, ,1.80854,0.265304,1.0711,0.147511,0,0,,,,,,,,,,,
0.531, ,1.4559,0.128342,-0.571058,-0.34761,0,0, ,1.80961,0.265452,1.0711,0.147511,0,0,,,,,,,,,,,
0.532, ,1.45533,0.127994,-0.571058,-0.34761,0,0, ,1.81068,0.265599,1.0711,0.147511,0,0,,,,,,,,,,,
0.533, ,1.45476,0.127646,-0.571058,-0.34761,0,0, ,1.81175,0.265747,1.0711,0.147511,0,0,,,,,,,,,,,
0.534, ,1.45419,0.127299,-0.571058,-0.34761,0,0, ,1.81282,0.265894,1.0711,0.147511,0,0,,,,,,,,,,,
0.535, ,1.45362,0.126951,-0.571058,-0.34761,0,0, ,1.81389,0.266042,1.0711,0.147511,0,0,,,,,,,,,,,
0.536, ,1.45305,0.126604,-0.571058,-0.34761,0,0, ,1.81496,0.266189,1.0711,0.147511,0,0,,,,,,,,,,,
0.537, ,1.45247,0.126256,-0.571058,-0.34761,0,0, ,1.81603,0.266337,1.0711,0.147511,0,0,,,,,,,,,,,
0.538, ,1.4519,0.125908,-0.571058,-0.34761,0,0, ,1.8171,0.266484,1.0711,0.147511,0,0,,,,,,,,,,,
0.539, ,1.45133,0.125561,-0.571058,-0.34761,0,0, ,1.81818,0.266632,1.0711,0.147511,0,0,,,,,,,,,,,
0.54, ,1.45076,0.125213,-0.571058,-0.34761,0,0, ,1.81925,0.266779,1.0711,0.147511,0,0,,,,,,,,,,,
0.541, ,1.45019,0.124865,-0.571058,-0.34761,0,0, ,1.82032,0.266927,1.0711,0.147511,0,0,,,,,,,,,,,
0.542, ,1.44962,0.124518,-0.571058,-0.34761,0,0, ,1.82139,0.267074,1.0711,0.147511,0,0,,,,,,,,,,,
0.543, ,1.44905,0.12417,-0.571058,-0.34761,0,0, ,1.82246,0.267222,1.0711,0.147511,0,0,,,,,,,,,,,
0.544, ,1.44848,0.123823,-0.571058,-0.34761,0,0, ,1.82353,0.267369,1.0711,0.147511,0,0,,,,,,,,,,,
0.545, ,1.44791,0.123475,-0.571058,-0.34761,0,0, ,1.8246,0.267517,1.0711,0.147511,0,0,,,,,,,,,,,
0.546, ,1.44733,0.123127,-0.571058,-0.34761,0,0, ,1.82567,0.267664,1.0711,0.147511,0,0,,,,,,,,,,,
0.547, ,1.44676,0.12278,-0.571058,-0.34761,0,0, ,1.82674,0.267812,1.0711,0.147511,0,0,,,,,,,,,,,
0.548, ,1.44619,0.122432,-0.571058,-0.34761,0,0, ,1.82782,0.267959,1.0711,0.147511,0,0,,,,,,,,,,,
0.549, ,1.44562,0.122085,-0.571058,-0.34761,0,0, ,1.82889,0.268107,1.0711,0.147511,0,0,,,,,,,,,,,
0.55, ,1.44505,0.121737,-0.571058,-0.34761,0,0, ,1.82996,0.268254,1.0711,0.147511,0,0,,,,,,,,,,,
0.551, ,1.44448,0.121389,-0.571058,-0.34761,0,0, ,1.83103,0.268402,1.0711,0.147511,0,0,,,,,,,,,,,
0.552, ,1.44391,0.121042,-0.571058,-0.34761,0,0, ,1.8321,0.268549,1.0711,0.147511,0,0,,,,,,,,,,,
0.553, ,1.44334,0.120694,-0.571058,-0.34761,0,0, ,1.83317,0.268697,1.0711,0.147511,0,0,,,,,,,,,,,
0.554, ,1.44277,0.120347,-0.571058,-0.34761,0,0, ,1.83424,0.268844,1.0711,0.147511,0,0,,,,,,,,,,,
0.555, ,1.4422,0.119999,-0.571058,-0.34761,0,0, ,1.83531,0.268992,1.0711,0.147511,0,0,,,,,,,,,,,
0.556, ,1.44162,0.119651,-0.571058,-0.34761,0,0, ,1.83638,0.269139,1.0711,0.147511,0,0,,,,,,,,,,,
0.557, ,1.44105,0.119304,-0.571058,-0.34761,0,0, ,1.83745,0.269287,1.0711,0.147511,0,0,,,,,,,,,,,
0.558, ,1.44048,0.118956,-0.571058,-0.34761,0,0, ,1.83853,0.269434,1.0711,0.147511,0,0,,,,,,,,,,,
0.559, ,1.43991,0.118609,-0.571058,-0.34761,0,0, ,1.8396,0.269582,1.0711,0.147511,0,0,,,,,,,,,,,
0.56, ,1.43934,0.118261,-0.571058,-0.34761,0,0, ,1.84067,0.269729,1.0711,0.147511,0,0,,,,,,,,,,,
0.561, ,1.43877,0.117913,-0.571058,-0.34761,0,0, ,1.84174,0.269877,1.0711,0.147511,0,0,,,,,,,,,,,
0.562, ,1.4382,0.117566,-0.571058,-0.34761,0,0, ,1.84281,0.270025,1.0711,0.147511,0,0,,,,,,,,,,,
0.563, ,1.43763,0.117218,-0.571058,-0.34761,0,0, ,1.84388,0.270172,1.0711,0.147511,0,0,,,,,,,,,,,
0.564, ,1.43706,0.11687,-0.571058,-0.34761,0,0, ,1.84495,0.27032,1.0711,0.147511,0,0,,,,,,,,,,,
0.565, ,1.43648,0.116523,-0.571058,-0.34761,0,0, ,1.84602,0.270467,1.0711,0.147511,0,0,,,,,,,,,,,
0.566, ,1.43591,0.116175,-0.571058,-0.34761,0,0, ,1.84709,0.270615,1.0711,0.147511,0,0,,,,,,,,,,,
0.567, ,1.43534,0.115828,-0.571058,-0.34761,0,0, ,1.84817,0.270762,1.0711,0.147511,0,0,,,,,,,,,,,
0.568, ,1.43477,0.11548,-0.571058,-0.34761,0,0, ,1.84924,0.27091,1.0711,0.147511,0,0,,,,,,,,,,,
0.569, ,1.4342,0.115132,-0.571058,-0.34761,0,0, ,1.85031,0.271057,1.0711,0.147511,0,0,,,,,,,,,,,
0.57, ,1.43363,0.114785,-0.571058,-0.34761,0,0, ,1.85138,0.271205,1.0711,0.147511,0,0,,,,,,,,,,,
0.571, ,1.43306,0.114437,-0.571058,-0.34761,0,0, ,1.85245,0.271352,1.0711,0.147511,0,0,,,,,,,,,,,
0.572, ,1.43249,0.11409,-0.571058,-0.34761,0,0, ,1.85352,0.2715,1.0711,0.147511,0,0,,,,,,,,,,,
0.573, ,1.43192,0.113742,-0.571058,-0.34761,0,0, ,1.85459,0.271647,1.0711,0.147511,0,0,,,,,,,,,,,
0.574, ,1.43135,0.113394,-0.571058,-0.34761,0,0, ,1.85566,0.271795,1.0711,0.147511,0,0,,,,,,,,,,,
0.575, ,1.43077,0.113047,-0.571058,-0.34761,0,0, ,1.85673,0.271942,1.0711,0.147511,0,0,,,,,,,,,,,
0.576, ,1.4302,0.112699,-0.571058,-0.34761,0,0, ,1.85781,0.27209,1.0711,0.147511,0,0,,,,,,,,,,,
0.577, ,1.42963,0.112352,-0.571058,-0.34761,0,0, ,1.85888,0.272237,1.0711,0.147511,0,0,,,,,,,,,,,
0.578, ,1.42906,0.112004,-0.571058,-0.34761,0,0, ,1.85995,0.272385,1.0711,0.147511,0,0,,,,,,,,,,,
0.579, ,1.42849,0.111656,-0.571058,-0.34761,0,0, ,1.86102,0.272532,1.0711,0.147511,0,0,,,,,,,,,,,
0.58, ,1.42792,0.111309,-0.571058,-0.34761,0,0, ,1.86209,0.27268,1.0711,0.147511,0,0,,,,,,,,,,,
0.581, ,1.42735,0.110961,-0.571058,-0.34761,0,0, ,1.86316,0.272827,1.0711,0.147511,0,0,,,,,,,,,,,
0.582, ,1.42678,0.110613,-0.571058,-0.34761,0,0, ,1.86423,0.272975,1.0711,0.147511,0,0,,,,,,,,,,,
0.583, ,1.42621,0.110266,-0.571058,-0.34761,0,0, ,1.8653,0.273122,1.0711,0.147511,0,0,,,,,,,,,,,
0.584, ,1.42563,0.109918,-0.571058,-0.34761,0,0, ,1.86637,0.27327,1.0711,0.147511,0,0,,,,,,,,,,,
0.585, ,1.42506,0.109571,-0.571058,-0.34761,0,0, ,1.86745,0.273417,1.0711,0.147511,0,0,,,,,,,,,,,
0.586, ,1.42449,0.109223,-0.571058,-0.34761,0,0, ,1.86852,0.273565,1.0711,0.147511,0,0,,,,,,,,,,,
0.587, ,1.42392,0.108875,-0.571058,-0.34761,0,0, ,1.86959,0.273712,1.0711,0.147511,0,0,,,,,,,,,,,
0.588, ,1.42335,0.108528,-0.571058,-0.34761,0,0, ,1.87066,0.27386,1.0711,0.147511,0,0,,,,,,,,,,,
0.589, ,1.42278,0.10818,-0.571058,-0.34761,0,0, ,1.87173,0.274007,1.0711,0.147511,0,0,,,,,,,,,,,
0.59, ,1.42221,0.107833,-0.571058,-0.34761,0,0, ,1.8728,0.274155,1.0711,0.147511,0,0,,,,,,,,,,,
0.591, ,1.42164,0.107485,-0.571058,-0.34761,0,0, ,1.87387,0.274302,1.0711,0.147511,0,0,,,,,,,,,,,
0.592, ,1.42107,0.107137,-0.571058,-0.34761,0,0, ,1.87494,0.27445,1.0711,0.147511,0,0,,,,,,,,,,,
0.593, ,1.4205,0.10679,-0.571058,-0.34761,0,0, ,1.87601,0.274597,1.0711,0.147511,0,0,,,,,,,,,,,
0.594, ,1.41992,0.106442,-0.571058,-0.34761,0,0, ,1.87709,0.274745,1.0711,0.147511,0,0,,,,,,,,,,,
0.595, ,1.41935,0.106095,-0.571058,-0.34761,0,0, ,1.87816,0.274892,1.0711,0.147511,0,0,,,,,,,,,,,
0.596, ,1.41878,0.105747,-0.571058,-0.34761,0,0, ,1.87923,0.27504,1.0711,0.147511,0,0,,,,,,,,,,,
0.597, ,1.41821,0.105399,-0.571058,-0.34761,0,0, ,1.8803,0.275187,1.0711,0.147511,0,0,,,,,,,,,,,
0.598, ,1.41764,0.105052,-0.571058,-0.34761,0,0, ,1.88137,0.275335,1.0711,0.147511,0,0,,,,,,,,,,,
0.599, ,1.41707,0.104704,-0.571058,-0.34761,0,0, ,1.88244,0.275482,1.0711,0.147511,0,0,,,,,,,,,,,
0.6, ,1.4165,0.104357,-0.571058,-0.34761,0,0, ,1.88351,0.27563,1.0711,0.147511,0,0,,,,,,,,,,,
0.601, ,1.41593,0.104009,-0.571058,-0.34761,0,0, ,1.88458,0.275777,1.0711,0.147511,0,0,,,,,,,,,,,
0.602, ,1.41536,0.103661,-0.571058,-0.34761,0,0, ,1.88565,0.275925,1.0711,0.147511,0,0,,,,,,,,,,,
0.603, ,1.41478,0.103314,-0.571058,-0.34761,0,0, ,1.88673,0.276072,1.0711,0.147511,0,0,,,,,,,,,,,
0.604, ,1.41421,0.102966,-0.571058,-0.34761,0,0, ,1.8878,0.27622,1.0711,0.147511,0,0,,,,,,,,,,,
0.605, ,1.41364,0.102618,-0.571058,-0.34761,0,0, ,1.88887,0.276367,1.0711,0.147511,0,0,,,,,,,,,,,
0.606, ,1.41307,0.102271,-0.571058,-0.34761,0,0, ,1.88994,0.276515,1.0711,0.147511,0,0,,,,,,,,,,,
0.607, ,1.4125,0.101923,-0.571058,-0.34761,0,0, ,1.89101,0.276663,1.0711,0.147511,0,0,,,,,,,,,,,
0.608, ,1.41193,0.101576,-0.571058,-0.34761,0,0, ,1.89208,0.27681,1.0711,0.147511,0,0,,,,,,,,,,,
0.609, ,1.41136,0.101228,-0.571058,-0.34761,0,0, ,1.89315,0.276958,1.0711,0.147511,0,0,,,,,,,,,,,
0.61, ,1.41079,0.10088,-0.571058,-0.34761,0,0, ,1.89422,0.277105,1.0711,0.147511,0,0,,,,,,,,,,,
0.611, ,1.41022,0.100533,-0.571058,-0.34761,0,0, ,1.89529,0.277253,1.0711,0.147511,0,0,,,,,,,,,,,
0.612, ,1.40964,0.100185,-0.571058,-0.34761,0,0, ,1.89637,0.2774,1.0711,0.147511,0,0,,,,,,,,,,,
0.613, ,1.40907,0.0998376,-0.571058,-0.34761,0,0, ,1.89744,0.277548,1.0711,0.147511,0,0,,,,,,,,,,,
0.614, ,1.4085,0.09949,-0.571058,-0.34761,0,0, ,1.89851,0.277695,1.0711,0.147511,0,0,,,,,,,,,,,
0.615, ,1.40793,0.0991424,-0.571058,-0.34761,0,0, ,1.89958,0.277843,1.0711,0.147511,0,0,,,,,,,,,,,
0.616, ,1.40736,0.0987948,-0.571058,-0.34761,0,0, ,1.90065,0.27799,1.0711,0.147511,0,0,,,,,,,,,,,
0.617, ,1.40679,0.0984471,-0.571058,-0.34761,0,0, ,1.90172,0.278138,1.0711,0.147511,0,0,,,,,,,,,,,
0.618, ,1.40622,0.0980995,-0.571058,-0.34761,0,0, ,1.90279,0.278285,1.0711,0.147511,0,0,,,,,,,,,,,
0.619, ,1.40565,0.0977519,-0.571058,-0.34761,0,0, ,1.90386,0.278433,1.0711,0.147511,0,0,,,,,,,,,,,
0.62, ,1.40508,0.0974043,-0.571058,-0.34761,0,0, ,1.90493,0.27858,1.0711,0.147511,0,0,,,,,,,,,,,
0.621, ,1.40451,0.0970567,-0.571058,-0.34761,0,0, ,1.90601,0.278728,1.0711,0.147511,0,0,,,,,,,,,,,
0.622, ,1.40393,0.0967091,-0.571058,-0.34761,0,0, ,1.90708,0.278875,1.0711,0.147511,0,0,,,,,,,,,,,
0.623, ,1.40336,0.0963615,-0.571058,-0.34761,0,0, ,1.90815,0.279023,1.0711,0.147511,0,0,,,,,,,,,,,
0.624, ,1.40279,0.0960139,-0.571058,-0.34761,0,0, ,1.90922,0.27917,1.0711,0.147511,0,0,,,,,,,,,,,
0.625, ,1.40222,0.0956663,-0.571058,-0.34761,0,0, ,1.91029,0.279318,1.0711,0.147511,0,0,,,,,,,,,,,
0.626, ,1.40165,0.0953187,-0.571058,-0.34761,0,0, ,1.91136,0.279465,1.0711,0.147511,0,0,,,,,,,,,,,
0.627, ,1.40108,0.094971,-0.571058,-0.34761,0,0, ,1.91243,0.279613,1.0711,0.147511,0,0,,,,,,,,,,,
0.628, ,1.40051,0.0946234,-0.571058,-0.34761,0,0, ,1.9135,0.27976,1.0711,0.147511,0,0,,,,,,,,,,,
0.629, ,1.39994,0.0942758,-0.571058,-0.34761,0,0, ,1.91457,0.279908,1.0711,0.147511,0,0,,,,,,,,,,,
0.63, ,1.39937,0.0939282,-0.571058,-0.34761,0,0, ,1.91565,0.280055,1.0711,0.147511,0,0,,,,,,,,,,,
0.631, ,1.39879,0.0935806,-0.571058,-0.34761,0,0, ,1.91672,0.280203,1.0711,0.147511,0,0,,,,,,,,,,,
0.632, ,1.39822,0.093233,-0.571058,-0.34761,0,0, ,1.91779,0.28035,1.0711,0.147511,0,0,,,,,,,,,,,
0.633, ,1.39765,0.0928854,-0.571058,-0.34761,0,0, ,1.91886,0.280498,1.0711,0.147511,0,0,,,,,,,,,,,
0.634, ,1.39708,0.0925378,-0.571058,-0.34761,0,0, ,1.91993,0.280645,1.0711,0.147511,0,0,,,,,,,,,,,
0.635, ,1.39651,0.0921902,-0.571058,-0.34761,0,0, ,1.921,0.280793,1.0711,0.147511,0,0,,,,,,,,,,,
0.636, ,1.39594,0.0918426,-0.571058,-0.34761,0,0, ,1.92207,0.28094,1.0711,0.147511,0,0,,,,,,,,,,,
0.637, ,1.39537,0.0914949,-0.571058,-0.34761,0,0, ,1.92314,0.281088,1.0711,0.147511,0,0,,,,,,,,,,,
0.638, ,1.3948,0.0911473,-0.571058,-0.34761,0,0, ,1.92421,0.281235,1.0711,0.147511,0,0,,,,,,,,,,,
0.639, ,1.39423,0.0907997,-0.571058,-0.34761,0,0, ,1.92528,0.281383,1.0711,0.147511,0,0,,,,,,,,,,,
0.64, ,1.39366,0.0904521,-0.571058,-0.34761,0,0, ,1.92636,0.28153,1.0711,0.147511,0,0,,,,,,,,,,,
0.641, ,1.39308,0.0901045,-0.571058,-0.34761,0,0, ,1.92743,0.281678,1.0711,0.147511,0,0,,,,,,,,,,,
0.642, ,1.39251,0.0897569,-0.571058,-0.34761,0,0, ,1.9285,0.281825,1.0711,0.147511,0,0,,,,,,,,,,,
0.643, ,1.39194,0.0894093,-0.571058,-0.34761,0,0, ,1.92957,0.281973,1.0711,0.147511,0,0,,,,,,,,,,,
0.644, ,1.39137,0.0890617,-0.571058,-0.34761,0,0, ,1.93064,0.28212,1.0711,0.147511,0,0,,,,,,,,,,,
