 , , OBJECT 1, , , , , , , OBJECT 2,,,,,,,,,,,,,,,,
0.521, ,1.39315,3.17E-05,-0.805408,0.00051587,0,0, ,1.64569,-2.82E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.522, ,1.39235,3.23E-05,-0.805408,0.00051587,0,0, ,1.64806,-2.87E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.523, ,1.39154,3.28E-05,-0.805408,0.00051587,0,0, ,1.65042,-2.91E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.524, ,1.39074,3.33E-05,-0.805408,0.00051587,0,0, ,1.65279,-2.96E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.525, ,1.38993,3.38E-05,-0.805408,0.00051587,0,0, ,1.65516,-3.01E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.526, ,1.38913,3.43E-05,-0.805408,0.00051587,0,0, ,1.65753,-3.05E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.527, ,1.38832,3.48E-05,-0.805408,0.00051587,0,0, ,1.65989,-3.10E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.528, ,1.38752,3.54E-05,-0.805408,0.00051587,0,0, ,1.66226,-3.14E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.529, ,1.38671,3.59E-05,-0.805408,0.00051587,0,0, ,1.66463,-3.19E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.53, ,1.38591,3.64E-05,-0.805408,0.00051587,0,0, ,1.667,-3.24E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.531, ,1.3851,3.69E-05,-0.805408,0.00051587,0,0, ,1.66936,-3.28E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.532, ,1.3843,3.74E-05,-0.805408,0.00051587,0,0, ,1.67173,-3.33E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.533, ,1.38349,3.79E-05,-0.805408,0.00051587,0,0, ,1.6741,-3.37E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.534, ,1.38268,3.84E-05,-0.805408,0.00051587,0,0, ,1.67646,-3.42E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.535, ,1.38188,3.90E-05,-0.805408,0.00051587,0,0, ,1.67883,-3.46E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.536, ,1.38107,3.95E-05,-0.805408,0.00051587,0,0, ,1.6812,-3.51E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.537, ,1.38027,4.00E-05,-0.805408,0.00051587,0,0, ,1.68357,-3.56E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.538, ,1.37946,4.05E-05,-0.805408,0.00051587,0,0, ,1.68593,-3.60E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.539, ,1.37866,4.10E-05,-0.805408,0.00051587,0,0, ,1.6883,-3.65E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.54, ,1.37785,4.15E-05,-0.805408,0.00051587,0,0, ,1.69067,-3.69E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.541, ,1.37705,4.21E-05,-0.805408,0.00051587,0,0, ,1.69303,-3.74E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.542, ,1.37624,4.26E-05,-0.805408,0.00051587,0,0, ,1.6954,-3.79E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.543, ,1.37544,4.31E-05,-0.805408,0.00051587,0,0, ,1.69777,-3.83E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.544, ,1.37463,4.36E-05,-0.805408,0.00051587,0,0, ,1.70014,-3.88E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.545, ,1.37382,4.41E-05,-0.805408,0.00051587,0,0, ,1.7025,-3.92E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.546, ,1.37302,4.46E-05,-0.805408,0.00051587,0,0, ,1.70487,-3.97E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.547, ,1.37221,4.52E-05,-0.805408,0.00051587,0,0, ,1.70724,-4.01E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.548, ,1.37141,4.57E-05,-0.805408,0.00051587,0,0, ,1.70961,-4.06E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.549, ,1.3706,4.62E-05,-0.805408,0.00051587,0,0, ,1.71197,-4.11E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.55, ,1.3698,4.67E-05,-0.805408,0.00051587,0,0, ,1.71434,-4.15E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.551, ,1.36899,4.72E-05,-0.805408,0.00051587,0,0, ,1.71671,-4.20E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.552, ,1.36819,4.77E-05,-0.805408,0.00051587,0,0, ,1.71907,-4.24E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.553, ,1.36738,4.82E-05,-0.805408,0.00051587,0,0, ,1.72144,-4.29E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.554, ,1.36658,4.88E-05,-0.805408,0.00051587,0,0, ,1.72381,-4.34E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.555, ,1.36577,4.93E-05,-0.805408,0.00051587,0,0, ,1.72618,-4.38E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.556, ,1.36497,4.98E-05,-0.805408,0.00051587,0,0, ,1.72854,-4.43E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.557, ,1.36416,5.03E-05,-0.805408,0.00051587,0,0, ,1.73091,-4.47E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.558, ,1.36335,5.08E-05,-0.805408,0.00051587,0,0, ,1.73328,-4.52E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.559, ,1.36255,5.13E-05,-0.805408,0.00051587,0,0, ,1.73565,-4.57E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.56, ,1.36174,5.19E-05,-0.805408,0.00051587,0,0, ,1.73801,-4.61E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.561, ,1.36094,5.24E-05,-0.805408,0.00051587,0,0, ,1.74038,-4.66E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.562, ,1.36013,5.29E-05,-0.805408,0.00051587,0,0, ,1.74275,-4.70E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.563, ,1.35933,5.34E-05,-0.805408,0.00051587,0,0, ,1.74511,-4.75E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.564, ,1.35852,5.39E-05,-0.805408,0.00051587,0,0, ,1.74748,-4.79E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.565, ,1.35772,5.44E-05,-0.805408,0.00051587,0,0, ,1.74985,-4.84E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.566, ,1.35691,5.50E-05,-0.805408,0.00051587,0,0, ,1.75222,-4.89E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.567, ,1.35611,5.55E-05,-0.805408,0.00051587,0,0, ,1.75458,-4.93E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.568, ,1.3553,5.60E-05,-0.805408,0.00051587,0,0, ,1.75695,-4.98E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.569, ,1.3545,5.65E-05,-0.805408,0.00051587,0,0, ,1.75932,-5.02E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.57, ,1.35369,5.70E-05,-0.805408,0.00051587,0,0, ,1.76168,-5.07E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.571, ,1.35288,5.75E-05,-0.805408,0.00051587,0,0, ,1.76405,-5.12E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.572, ,1.35208,5.80E-05,-0.805408,0.00051587,0,0, ,1.76642,-5.16E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.573, ,1.35127,5.86E-05,-0.805408,0.00051587,0,0, ,1.76879,-5.21E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.574, ,1.35047,5.91E-05,-0.805408,0.00051587,0,0, ,1.77115,-5.25E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.575, ,1.34966,5.96E-05,-0.805408,0.00051587,0,0, ,1.77352,-5.30E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.576, ,1.34886,6.01E-05,-0.805408,0.00051587,0,0, ,1.77589,-5.34E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.577, ,1.34805,6.06E-05,-0.805408,0.00051587,0,0, ,1.77826,-5.39E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.578, ,1.34725,6.11E-05,-0.805408,0.00051587,0,0, ,1.78062,-5.44E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.579, ,1.34644,6.17E-05,-0.805408,0.00051587,0,0, ,1.78299,-5.48E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.58, ,1.34564,6.22E-05,-0.805408,0.00051587,0,0, ,1.78536,-5.53E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.581, ,1.34483,6.27E-05,-0.805408,0.00051587,0,0, ,1.78772,-5.57E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.582, ,1.34402,6.32E-05,-0.805408,0.00051587,0,0, ,1.79009,-5.62E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.583, ,1.34322,6.37E-05,-0.805408,0.00051587,0,0, ,1.79246,-5.67E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.584, ,1.34241,6.42E-05,-0.805408,0.00051587,0,0, ,1.79483,-5.71E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.585, ,1.34161,6.48E-05,-0.805408,0.00051587,0,0, ,1.79719,-5.76E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.586, ,1.3408,6.53E-05,-0.805408,0.00051587,0,0, ,1.79956,-5.80E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.587, ,1.34,6.58E-05,-0.805408,0.00051587,0,0, ,1.80193,-5.85E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.588, ,1.33919,6.63E-05,-0.805408,0.00051587,0,0, ,1.8043,-5.90E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.589, ,1.33839,6.68E-05,-0.805408,0.00051587,0,0, ,1.80666,-5.94E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.59, ,1.33758,6.73E-05,-0.805408,0.00051587,0,0, ,1.80903,-5.99E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.591, ,1.33678,6.79E-05,-0.805408,0.00051587,0,0, ,1.8114,-6.03E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.592, ,1.33597,6.84E-05,-0.805408,0.00051587,0,0, ,1.81376,-6.08E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.593, ,1.33517,6.89E-05,-0.805408,0.00051587,0,0, ,1.81613,-6.12E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.594, ,1.33436,6.94E-05,-0.805408,0.00051587,0,0, ,1.8185,-6.17E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.595, ,1.33355,6.99E-05,-0.805408,0.00051587,0,0, ,1.82087,-6.22E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.596, ,1.33275,7.04E-05,-0.805408,0.00051587,0,0, ,1.82323,-6.26E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.597, ,1.33194,7.09E-05,-0.805408,0.00051587,0,0, ,1.8256,-6.31E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.598, ,1.33114,7.15E-05,-0.805408,0.00051587,0,0, ,1.82797,-6.35E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.599, ,1.33033,7.20E-05,-0.805408,0.00051587,0,0, ,1.83034,-6.40E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.6, ,1.32953,7.25E-05,-0.805408,0.00051587,0,0, ,1.8327,-6.45E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.601, ,1.32872,7.30E-05,-0.805408,0.00051587,0,0, ,1.83507,-6.49E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.602, ,1.32792,7.35E-05,-0.805408,0.00051587,0,0, ,1.83744,-6.54E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.603, ,1.32711,7.40E-05,-0.805408,0.00051587,0,0, ,1.8398,-6.58E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.604, ,1.32631,7.46E-05,-0.805408,0.00051587,0,0, ,1.84217,-6.63E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.605, ,1.3255,7.51E-05,-0.805408,0.00051587,0,0, ,1.84454,-6.68E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.606, ,1.3247,7.56E-05,-0.805408,0.00051587,0,0, ,1.84691,-6.72E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.607, ,1.32389,7.61E-05,-0.805408,0.00051587,0,0, ,1.84927,-6.77E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.608, ,1.32308,7.66E-05,-0.805408,0.00051587,0,0, ,1.85164,-6.81E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.609, ,1.32228,7.71E-05,-0.805408,0.00051587,0,0, ,1.85401,-6.86E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.61, ,1.32147,7.77E-05,-0.805408,0.00051587,0,0, ,1.85637,-6.90E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.611, ,1.32067,7.82E-05,-0.805408,0.00051587,0,0, ,1.85874,-6.95E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.612, ,1.31986,7.87E-05,-0.805408,0.00051587,0,0, ,1.86111,-7.00E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.613, ,1.31906,7.92E-05,-0.805408,0.00051587,0,0, ,1.86348,-7.04E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.614, ,1.31825,7.97E-05,-0.805408,0.00051587,0,0, ,1.86584,-7.09E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.615, ,1.31745,8.02E-05,-0.805408,0.00051587,0,0, ,1.86821,-7.13E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.616, ,1.31664,8.07E-05,-0.805408,0.00051587,0,0, ,1.87058,-7.18E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.617, ,1.31584,8.13E-05,-0.805408,0.00051587,0,0, ,1.87295,-7.23E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.618, ,1.31503,8.18E-05,-0.805408,0.00051587,0,0, ,1.87531,-7.27E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.619, ,1.31422,8.23E-05,-0.805408,0.00051587,0,0, ,1.87768,-7.32E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.62, ,1.31342,8.28E-05,-0.805408,0.00051587,0,0, ,1.88005,-7.36E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.621, ,1.31261,8.33E-05,-0.805408,0.00051587,0,0, ,1.88241,-7.41E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.622, ,1.31181,8.38E-05,-0.805408,0.00051587,0,0, ,1.88478,-7.45E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.623, ,1.311,8.44E-05,-0.805408,0.00051587,0,0, ,1.88715,-7.50E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.624, ,1.3102,8.49E-05,-0.805408,0.00051587,0,0, ,1.88952,-7.55E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.625, ,1.30939,8.54E-05,-0.805408,0.00051587,0,0, ,1.89188,-7.59E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.626, ,1.30859,8.59E-05,-0.805408,0.00051587,0,0, ,1.89425,-7.64E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.627, ,1.30778,8.64E-05,-0.805408,0.00051587,0,0, ,1.89662,-7.68E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.628, ,1.30698,8.69E-05,-0.805408,0.00051587,0,0, ,1.89899,-7.73E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.629, ,1.30617,8.75E-05,-0.805408,0.00051587,0,0, ,1.90135,-7.78E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.63, ,1.30537,8.80E-05,-0.805408,0.00051587,0,0, ,1.90372,-7.82E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.631, ,1.30456,8.85E-05,-0.805408,0.00051587,0,0, ,1.90609,-7.87E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.632, ,1.30375,8.90E-05,-0.805408,0.00051587,0,0, ,1.90845,-7.91E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.633, ,1.30295,8.95E-05,-0.805408,0.00051587,0,0, ,1.91082,-7.96E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.634, ,1.30214,9.00E-05,-0.805408,0.00051587,0,0, ,1.91319,-8.01E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.635, ,1.30134,9.05E-05,-0.805408,0.00051587,0,0, ,1.91556,-8.05E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.636, ,1.30053,9.11E-05,-0.805408,0.00051587,0,0, ,1.91792,-8.10E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.637, ,1.29973,9.16E-05,-0.805408,0.00051587,0,0, ,1.92029,-8.14E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.638, ,1.29892,9.21E-05,-0.805408,0.00051587,0,0, ,1.92266,-8.19E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.639, ,1.29812,9.26E-05,-0.805408,0.00051587,0,0, ,1.92502,-8.23E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.64, ,1.29731,9.31E-05,-0.805408,0.00051587,0,0, ,1.92739,-8.28E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.641, ,1.29651,9.36E-05,-0.805408,0.00051587,0,0, ,1.92976,-8.33E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.642, ,1.2957,9.42E-05,-0.805408,0.00051587,0,0, ,1.93213,-8.37E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.643, ,1.2949,9.47E-05,-0.805408,0.00051587,0,0, ,1.93449,-8.42E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.644, ,1.29409,9.52E-05,-0.805408,0.00051587,0,0, ,1.93686,-8.46E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.645, ,1.29328,9.57E-05,-0.805408,0.00051587,0,0, ,1.93923,-8.51E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.646, ,1.29248,9.62E-05,-0.805408,0.00051587,0,0, ,1.9416,-8.56E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.647, ,1.29167,9.67E-05,-0.805408,0.00051587,0,0, ,1.94396,-8.60E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.648, ,1.29087,9.73E-05,-0.805408,0.00051587,0,0, ,1.94633,-8.65E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.649, ,1.29006,9.78E-05,-0.805408,0.00051587,0,0, ,1.9487,-8.69E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.65, ,1.28926,9.83E-05,-0.805408,0.00051587,0,0, ,1.95106,-8.74E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.651, ,1.28845,9.88E-05,-0.805408,0.00051587,0,0, ,1.95343,-8.78E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.652, ,1.28765,9.93E-05,-0.805408,0.00051587,0,0, ,1.9558,-8.83E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.653, ,1.28684,9.98E-05,-0.805408,0.00051587,0,0, ,1.95817,-8.88E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.654, ,1.28604,0.000100351,-0.805408,0.00051587,0,0, ,1.96053,-8.92E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.655, ,1.28523,0.000100867,-0.805408,0.00051587,0,0, ,1.9629,-8.97E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.656, ,1.28442,0.000101383,-0.805408,0.00051587,0,0, ,1.96527,-9.01E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.657, ,1.28362,0.000101899,-0.805408,0.00051587,0,0, ,1.96764,-9.06E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.658, ,1.28281,0.000102415,-0.805408,0.00051587,0,0, ,1.97,-9.11E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.659, ,1.28201,0.00010293,-0.805408,0.00051587,0,0, ,1.97237,-9.15E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.66, ,1.2812,0.000103446,-0.805408,0.00051587,0,0, ,1.97474,-9.20E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.661, ,1.2804,0.000103962,-0.805408,0.00051587,0,0, ,1.9771,-9.24E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.662, ,1.27959,0.000104478,-0.805408,0.00051587,0,0, ,1.97947,-9.29E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.663, ,1.27879,0.000104994,-0.805408,0.00051587,0,0, ,1.98184,-9.34E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.664, ,1.27798,0.00010551,-0.805408,0.00051587,0,0, ,1.98421,-9.38E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.665, ,1.27718,0.000106026,-0.805408,0.00051587,0,0, ,1.98657,-9.43E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.666, ,1.27637,0.000106541,-0.805408,0.00051587,0,0, ,1.98894,-9.47E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.667, ,1.27557,0.000107057,-0.805408,0.00051587,0,0, ,1.99131,-9.52E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.668, ,1.27476,0.000107573,-0.805408,0.00051587,0,0, ,1.99367,-9.56E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.669, ,1.27395,0.000108089,-0.805408,0.00051587,0,0, ,1.99604,-9.61E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.67, ,1.27315,0.000108605,-0.805408,0.00051587,0,0, ,1.99841,-9.66E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.671, ,1.27234,0.000109121,-0.805408,0.00051587,0,0, ,2.00078,-9.70E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.672, ,1.27154,0.000109637,-0.805408,0.00051587,0,0, ,2.00314,-9.75E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.673, ,1.27073,0.000110153,-0.805408,0.00051587,0,0, ,2.00551,-9.79E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.674, ,1.26993,0.000110668,-0.805408,0.00051587,0,0, ,2.00788,-9.84E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.675, ,1.26912,0.000111184,-0.805408,0.00051587,0,0, ,2.01025,-9.89E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.676, ,1.26832,0.0001117,-0.805408,0.00051587,0,0, ,2.01261,-9.93E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.677, ,1.26751,0.000112216,-0.805408,0.00051587,0,0, ,2.01498,-9.98E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.678, ,1.26671,0.000112732,-0.805408,0.00051587,0,0, ,2.01735,-0.000100232,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.679, ,1.2659,0.000113248,-0.805408,0.00051587,0,0, ,2.01971,-0.000100691,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.68, ,1.26509,0.000113764,-0.805408,0.00051587,0,0, ,2.02208,-0.000101149,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.681, ,1.26429,0.00011428,-0.805408,0.00051587,0,0, ,2.02445,-0.000101608,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.682, ,1.26348,0.000114795,-0.805408,0.00051587,0,0, ,2.02682,-0.000102067,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.683, ,1.26268,0.000115311,-0.805408,0.00051587,0,0, ,2.02918,-0.000102525,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.684, ,1.26187,0.000115827,-0.805408,0.00051587,0,0, ,2.03155,-0.000102984,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.685, ,1.26107,0.000116343,-0.805408,0.00051587,0,0, ,2.03392,-0.000103443,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.686, ,1.26026,0.000116859,-0.805408,0.00051587,0,0, ,2.03629,-0.000103901,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.687, ,1.25946,0.000117375,-0.805408,0.00051587,0,0, ,2.03865,-0.00010436,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.688, ,1.25865,0.000117891,-0.805408,0.00051587,0,0, ,2.04102,-0.000104819,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.689, ,1.25785,0.000118407,-0.805408,0.00051587,0,0, ,2.04339,-0.000105277,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.69, ,1.25704,0.000118922,-0.805408,0.00051587,0,0, ,2.04575,-0.000105736,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.691, ,1.25624,0.000119438,-0.805408,0.00051587,0,0, ,2.04812,-0.000106195,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.692, ,1.25543,0.000119954,-0.805408,0.00051587,0,0, ,2.05049,-0.000106653,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.693, ,1.25462,0.00012047,-0.805408,0.00051587,0,0, ,2.05286,-0.000107112,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.694, ,1.25382,0.000120986,-0.805408,0.00051587,0,0, ,2.05522,-0.000107571,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.695, ,1.25301,0.000121502,-0.805408,0.00051587,0,0, ,2.05759,-0.000108029,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.696, ,1.25221,0.000122018,-0.805408,0.00051587,0,0, ,2.05996,-0.000108488,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.697, ,1.2514,0.000122533,-0.805408,0.00051587,0,0, ,2.06233,-0.000108947,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.698, ,1.2506,0.000123049,-0.805408,0.00051587,0,0, ,2.06469,-0.000109405,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.699, ,1.24979,0.000123565,-0.805408,0.00051587,0,0, ,2.06706,-0.000109864,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.7, ,1.24899,0.000124081,-0.805408,0.00051587,0,0, ,2.06943,-0.000110323,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.701, ,1.24818,0.000124597,-0.805408,0.00051587,0,0, ,2.07179,-0.000110781,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.702, ,1.24738,0.000125113,-0.805408,0.00051587,0,0, ,2.07416,-0.00011124,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.703, ,1.24657,0.000125629,-0.805408,0.00051587,0,0, ,2.07653,-0.000111699,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.704, ,1.24577,0.000126145,-0.805408,0.00051587,0,0, ,2.0789,-0.000112157,2.36724,-0.000458659,0,0,,,,,,,,,,,
